created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities
2022-01-04T03:56:56.000Z,fin89fin89,"I wanna make some derivative @BoredApeYC  ✍🏼 
🥺👉🏼👈🏼 
#nfts #BoredApeYachtClub #BAYC",en,0,2,4,2,1478213832682082307,283785374,1478213832682082307,nan,nan,"{'mentions': [{'start': 29, 'end': 40, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'hashtags': [{'start': 53, 'end': 58, 'tag': 'nfts'}, {'start': 59, 'end': 77, 'tag': 'BoredApeYachtClub'}, {'start': 78, 'end': 83, 'tag': 'BAYC'}]}"
2022-01-04T03:46:20.000Z,AbstractApeYC,"Some recent Ape happening!

#bayc #boredapeyachtclub #boredape #boredapeyc #nfts #nft #nftcollector #NFTCommunity #NFTcollectibles #NFTcollectible #NFTcollectables #nftcollectors #NFTartists #nftart
https://t.co/u0SS18kuQq",en,0,0,0,0,1478211167348834306,1439072543068073984,1478211167348834306,nan,nan,"{'urls': [{'start': 199, 'end': 222, 'url': 'https://t.co/u0SS18kuQq', 'expanded_url': 'https://twitter.com/boredapebot/status/1478206033533276162', 'display_url': 'twitter.com/boredapebot/st…'}], 'hashtags': [{'start': 28, 'end': 33, 'tag': 'bayc'}, {'start': 34, 'end': 52, 'tag': 'boredapeyachtclub'}, {'start': 53, 'end': 62, 'tag': 'boredape'}, {'start': 63, 'end': 74, 'tag': 'boredapeyc'}, {'start': 75, 'end': 80, 'tag': 'nfts'}, {'start': 81, 'end': 85, 'tag': 'nft'}, {'start': 86, 'end': 99, 'tag': 'nftcollector'}, {'start': 100, 'end': 113, 'tag': 'NFTCommunity'}, {'start': 114, 'end': 130, 'tag': 'NFTcollectibles'}, {'start': 131, 'end': 146, 'tag': 'NFTcollectible'}, {'start': 147, 'end': 163, 'tag': 'NFTcollectables'}, {'start': 164, 'end': 178, 'tag': 'nftcollectors'}, {'start': 179, 'end': 190, 'tag': 'NFTartists'}, {'start': 191, 'end': 198, 'tag': 'nftart'}]}"
2022-01-04T03:43:03.000Z,WilliamHodl,Using my #pancakebunnies NFT for my profile pic till I can afford a #BoredApeYachtClub  🤣 https://t.co/WN6XvU2zS2,en,1,0,2,0,1478210339275776005,1475986505063702531,1478210339275776005,nan,nan,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/WN6XvU2zS2', 'expanded_url': 'https://twitter.com/WilliamHodl/status/1478210339275776005/photo/1', 'display_url': 'pic.twitter.com/WN6XvU2zS2'}], 'hashtags': [{'start': 9, 'end': 24, 'tag': 'pancakebunnies'}, {'start': 68, 'end': 86, 'tag': 'BoredApeYachtClub'}]}"
2022-01-04T03:42:39.000Z,crypto60sec,"Breaking: Total volume of NFT sales of Bored Ape Yacht Club exceeds $1 billion #NFT #BoredApeYachtClub  #BAYC 

https://t.co/JfPDbfv7Ve",en,105,0,2,0,1478210238536769539,1407228743370690560,1478210238536769539,nan,nan,"{'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/JfPDbfv7Ve', 'expanded_url': 'http://api.crypto60sec.com/app/v/share/page?no=110460300351901696&type=0', 'display_url': 'api.crypto60sec.com/app/v/share/pa…'}], 'hashtags': [{'start': 79, 'end': 83, 'tag': 'NFT'}, {'start': 84, 'end': 102, 'tag': 'BoredApeYachtClub'}, {'start': 104, 'end': 109, 'tag': 'BAYC'}], 'annotations': [{'start': 39, 'end': 58, 'probability': 0.5323, 'type': 'Organization', 'normalized_text': 'Bored Ape Yacht Club'}]}"
2022-01-04T03:42:07.000Z,suya6735,"Check out my NFT listing on OpenSea! https://t.co/bldN2Pedrm @opensea 님이 씀
#nft #nfts #NFTCommmunity #BoredApeYachtClub",en,0,0,1,0,1478210103669313542,1477219349606051847,1478210103669313542,nan,nan,"{'mentions': [{'start': 61, 'end': 69, 'username': 'opensea', 'id': '946213559213555712'}], 'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/bldN2Pedrm', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/42736317409614615692923193574932608595609739710942767094149036944248981684225/', 'display_url': 'opensea.io/assets/matic/0…'}], 'hashtags': [{'start': 75, 'end': 79, 'tag': 'nft'}, {'start': 80, 'end': 85, 'tag': 'nfts'}, {'start': 86, 'end': 100, 'tag': 'NFTCommmunity'}, {'start': 101, 'end': 119, 'tag': 'BoredApeYachtClub'}]}"
2022-01-04T03:41:43.000Z,BogVictim,Real Eyes Realise Real Lies #MutantApeYachtClub #BoredApeYachtClub #NFTCommmunity #NewProfilePic https://t.co/VnGhmEqfVB,en,1,2,1,0,1478210004406587393,1382629678633013249,1478210004406587393,nan,nan,"{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/VnGhmEqfVB', 'expanded_url': 'https://twitter.com/BogVictim/status/1478210004406587393/photo/1', 'display_url': 'pic.twitter.com/VnGhmEqfVB'}], 'hashtags': [{'start': 28, 'end': 47, 'tag': 'MutantApeYachtClub'}, {'start': 48, 'end': 66, 'tag': 'BoredApeYachtClub'}, {'start': 67, 'end': 81, 'tag': 'NFTCommmunity'}, {'start': 82, 'end': 96, 'tag': 'NewProfilePic'}]}"
2022-01-04T03:40:44.000Z,WilliamHodl,"Bought my first NFT while I was trading on #pancakeswap , ended up buying twinkle from the pancake bunnies collection. When I have more money in the future I plan to eventually get a #BoredApeYachtClub https://t.co/Fg2eKVSzCM",en,0,0,2,0,1478209757609607180,1475986505063702531,1478209757609607180,nan,nan,"{'urls': [{'start': 202, 'end': 225, 'url': 'https://t.co/Fg2eKVSzCM', 'expanded_url': 'https://twitter.com/WilliamHodl/status/1478209757609607180/photo/1', 'display_url': 'pic.twitter.com/Fg2eKVSzCM'}], 'hashtags': [{'start': 43, 'end': 55, 'tag': 'pancakeswap'}, {'start': 183, 'end': 201, 'tag': 'BoredApeYachtClub'}]}"
2022-01-04T03:40:12.000Z,nft_tracker,Sold! Bored Ape was purchased by NomadFarms for Ξ93.0 ($347k) $ETH #NFT #NFTs  #art #cryptoart  @BoredApeYC #BAYC #BoredApeYachtClub https://t.co/oanwtpVhRR,en,0,1,2,1,1478209624457334785,1375484563087048707,1478209624457334785,nan,nan,"{'mentions': [{'start': 96, 'end': 107, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/oanwtpVhRR', 'expanded_url': 'https://www.nft-stats.com/collection/boredapeyachtclub?sale=2736735860&utm_source=twitter&utm_medium=sale', 'display_url': 'nft-stats.com/collection/bor…'}], 'hashtags': [{'start': 67, 'end': 71, 'tag': 'NFT'}, {'start': 72, 'end': 77, 'tag': 'NFTs'}, {'start': 79, 'end': 83, 'tag': 'art'}, {'start': 84, 'end': 94, 'tag': 'cryptoart'}, {'start': 108, 'end': 113, 'tag': 'BAYC'}, {'start': 114, 'end': 132, 'tag': 'BoredApeYachtClub'}], 'cashtags': [{'start': 62, 'end': 66, 'tag': 'ETH'}], 'annotations': [{'start': 33, 'end': 42, 'probability': 0.5398, 'type': 'Organization', 'normalized_text': 'NomadFarms'}]}"
2022-01-04T03:40:10.000Z,AbstractApeYC,"Some recent Ape happening!

#bayc #boredapeyachtclub #boredape #boredapeyc #nfts #nft #nftcollector #NFTCommunity #NFTcollectibles #NFTcollectible #NFTcollectables #nftcollectors #NFTartists #nftart
https://t.co/jKfdJBQfof",en,0,0,1,0,1478209612474114052,1439072543068073984,1478209612474114052,nan,nan,"{'urls': [{'start': 199, 'end': 222, 'url': 'https://t.co/jKfdJBQfof', 'expanded_url': 'https://twitter.com/boredapebot/status/1478194423066509319', 'display_url': 'twitter.com/boredapebot/st…'}], 'hashtags': [{'start': 28, 'end': 33, 'tag': 'bayc'}, {'start': 34, 'end': 52, 'tag': 'boredapeyachtclub'}, {'start': 53, 'end': 62, 'tag': 'boredape'}, {'start': 63, 'end': 74, 'tag': 'boredapeyc'}, {'start': 75, 'end': 80, 'tag': 'nfts'}, {'start': 81, 'end': 85, 'tag': 'nft'}, {'start': 86, 'end': 99, 'tag': 'nftcollector'}, {'start': 100, 'end': 113, 'tag': 'NFTCommunity'}, {'start': 114, 'end': 130, 'tag': 'NFTcollectibles'}, {'start': 131, 'end': 146, 'tag': 'NFTcollectible'}, {'start': 147, 'end': 163, 'tag': 'NFTcollectables'}, {'start': 164, 'end': 178, 'tag': 'nftcollectors'}, {'start': 179, 'end': 190, 'tag': 'NFTartists'}, {'start': 191, 'end': 198, 'tag': 'nftart'}]}"
2022-01-04T03:37:59.000Z,b0rn2rulez,"New additions.

#BoredApeYachtClub #BAYC #BAKC https://t.co/EIvCIDFwP2",en,0,0,0,0,1478209064400162816,1439486508356960260,1478209064400162816,nan,nan,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/EIvCIDFwP2', 'expanded_url': 'https://twitter.com/b0rn2rulez/status/1478209064400162816/photo/1', 'display_url': 'pic.twitter.com/EIvCIDFwP2'}, {'start': 47, 'end': 70, 'url': 'https://t.co/EIvCIDFwP2', 'expanded_url': 'https://twitter.com/b0rn2rulez/status/1478209064400162816/photo/1', 'display_url': 'pic.twitter.com/EIvCIDFwP2'}, {'start': 47, 'end': 70, 'url': 'https://t.co/EIvCIDFwP2', 'expanded_url': 'https://twitter.com/b0rn2rulez/status/1478209064400162816/photo/1', 'display_url': 'pic.twitter.com/EIvCIDFwP2'}], 'hashtags': [{'start': 16, 'end': 34, 'tag': 'BoredApeYachtClub'}, {'start': 35, 'end': 40, 'tag': 'BAYC'}, {'start': 41, 'end': 46, 'tag': 'BAKC'}]}"
2022-01-04T03:34:40.000Z,swellamax,"Big moves in 2022 for @CryptoBatzNFT 
#BoredApeYachtClub interoperability really creates utility like no other #nft ever has. #cryptobatz https://t.co/om30J1P09J",en,0,0,4,0,1478208231096868864,1472615038053761036,1478208231096868864,nan,nan,"{'mentions': [{'start': 22, 'end': 36, 'username': 'CryptoBatzNFT', 'id': '1459949663264595974'}], 'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/om30J1P09J', 'expanded_url': 'https://twitter.com/OzzyOsbourne/status/1478112053223067648', 'display_url': 'twitter.com/OzzyOsbourne/s…'}], 'hashtags': [{'start': 38, 'end': 56, 'tag': 'BoredApeYachtClub'}, {'start': 111, 'end': 115, 'tag': 'nft'}, {'start': 126, 'end': 137, 'tag': 'cryptobatz'}]}"
2022-01-04T03:32:46.000Z,drsafaart,"""Deconstructed Ape"" Our brains deconstruct the stimuli around us and rebuild them based on our experiences. 

What is your experience with apes?

On @withFND: https://t.co/WMsvXGvEgz

#NFT #NFTCommunity #NFTartists #nftcollector  #NFTshill #NFTs #BAYC #BoredApeYachtClub #MAYC https://t.co/b5aWQPTyqS",en,0,2,9,2,1478207750945525768,1413735212987584515,1478207750945525768,nan,nan,"{'mentions': [{'start': 149, 'end': 157, 'username': 'withFND', 'id': '1232540254457847808'}], 'urls': [{'start': 159, 'end': 182, 'url': 'https://t.co/WMsvXGvEgz', 'expanded_url': 'https://foundation.app/@drsafaart/~/104032', 'display_url': 'foundation.app/@drsafaart/~/1…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1478207755735478273/zNP2xyUl?format=jpg&name=orig', 'width': 3960, 'height': 5280}, {'url': 'https://pbs.twimg.com/news_img/1478207755735478273/zNP2xyUl?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Deconstructed Ape | Foundation', 'description': 'An abstract view of an Ape. The way our brains perceive apes and other projects, is different. Out brains deconstruct the stimuli around us and rebuild them bas…', 'unwound_url': 'https://foundation.app/@drsafaart/~/104032'}, {'start': 277, 'end': 300, 'url': 'https://t.co/b5aWQPTyqS', 'expanded_url': 'https://twitter.com/drsafaart/status/1478207750945525768/photo/1', 'display_url': 'pic.twitter.com/b5aWQPTyqS'}], 'hashtags': [{'start': 184, 'end': 188, 'tag': 'NFT'}, {'start': 189, 'end': 202, 'tag': 'NFTCommunity'}, {'start': 203, 'end': 214, 'tag': 'NFTartists'}, {'start': 215, 'end': 228, 'tag': 'nftcollector'}, {'start': 230, 'end': 239, 'tag': 'NFTshill'}, {'start': 240, 'end': 245, 'tag': 'NFTs'}, {'start': 246, 'end': 251, 'tag': 'BAYC'}, {'start': 252, 'end': 270, 'tag': 'BoredApeYachtClub'}, {'start': 271, 'end': 276, 'tag': 'MAYC'}]}"
2022-01-04T03:32:44.000Z,jimbochewdip,"Honeymoon road trip starts today and we’re gone for 10 days, so I listed my rare mutant for 75eth. Does it sell before I return? Hope it does and hope it doesn’t.

Rarity 1930 of 17630 #BoredApeYachtClub #bayc #mayc 
https://t.co/SpK80cHTZo https://t.co/vHcRLdTZ2e",en,0,1,1,0,1478207745119580162,1215465758211428352,1478207745119580162,nan,nan,"{'urls': [{'start': 217, 'end': 240, 'url': 'https://t.co/SpK80cHTZo', 'expanded_url': 'https://opensea.io/assets/0x60e4d786628fea6478f785a6d7e704777c86a7c6/2256?ref=0x5c5321ae45550685308a405827575e3d6b4a84aa', 'display_url': 'opensea.io/assets/0x60e4d…'}, {'start': 241, 'end': 264, 'url': 'https://t.co/vHcRLdTZ2e', 'expanded_url': 'https://twitter.com/jimbochewdip/status/1478207745119580162/photo/1', 'display_url': 'pic.twitter.com/vHcRLdTZ2e'}], 'hashtags': [{'start': 185, 'end': 203, 'tag': 'BoredApeYachtClub'}, {'start': 204, 'end': 209, 'tag': 'bayc'}, {'start': 210, 'end': 215, 'tag': 'mayc'}], 'annotations': [{'start': 92, 'end': 96, 'probability': 0.2716, 'type': 'Person', 'normalized_text': '75eth'}]}"
2022-01-04T03:24:48.000Z,illustrious_eth,"Join the yacht club and relax in style!
https://t.co/yJIHVC2x87 @BoredApeYC #BoredApeYachtClub",en,0,1,1,0,1478205748610056200,1372732476439859203,1478205748610056200,nan,nan,"{'mentions': [{'start': 64, 'end': 75, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/yJIHVC2x87', 'expanded_url': 'https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/5584', 'display_url': 'opensea.io/assets/0xbc4ca…'}], 'hashtags': [{'start': 76, 'end': 94, 'tag': 'BoredApeYachtClub'}]}"
2022-01-04T03:23:15.000Z,suya6735,"Check out my NFT listing on OpenSea! https://t.co/lUmJkyeaqf @opensea 님이 씀
#nft #nfts #NFTCollection #NFTCommmunity #BoredApeYachtClub",en,0,1,6,1,1478205357046759426,1477219349606051847,1478205357046759426,nan,nan,"{'mentions': [{'start': 61, 'end': 69, 'username': 'opensea', 'id': '946213559213555712'}], 'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/lUmJkyeaqf', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/42736317409614615692923193574932608595609739710942767094149036942049958428673/', 'display_url': 'opensea.io/assets/matic/0…'}], 'hashtags': [{'start': 75, 'end': 79, 'tag': 'nft'}, {'start': 80, 'end': 85, 'tag': 'nfts'}, {'start': 86, 'end': 100, 'tag': 'NFTCollection'}, {'start': 101, 'end': 115, 'tag': 'NFTCommmunity'}, {'start': 116, 'end': 134, 'tag': 'BoredApeYachtClub'}]}"
2022-01-04T03:15:39.000Z,v1111_1,"""Chairman of the Bored""
#BoredApeYachtClub https://t.co/wBQqBIzYeE",en,1,0,5,0,1478203446297866241,3065669613,1478203446297866241,nan,nan,"{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/wBQqBIzYeE', 'expanded_url': 'https://twitter.com/Xspectasy/status/1478170080970260486', 'display_url': 'twitter.com/Xspectasy/stat…'}], 'hashtags': [{'start': 24, 'end': 42, 'tag': 'BoredApeYachtClub'}], 'annotations': [{'start': 1, 'end': 21, 'probability': 0.6301, 'type': 'Other', 'normalized_text': 'Chairman of the Bored'}]}"
2022-01-04T03:12:49.000Z,AbdiSTP,"If the allegations of #BoredApeYachtClub having an alt-right association than it’s deeply ironic that it gained a lot of traction from the support of Black celebrities #NFT 

https://t.co/RPXu2ueXxo",en,0,0,3,0,1478202730812477453,232338576,1478202730812477453,nan,nan,"{'urls': [{'start': 175, 'end': 198, 'url': 'https://t.co/RPXu2ueXxo', 'expanded_url': 'https://www.benzinga.com/money/celebrities-that-own-bored-ape-yacht-club-nfts/', 'display_url': 'benzinga.com/money/celebrit…'}], 'hashtags': [{'start': 22, 'end': 40, 'tag': 'BoredApeYachtClub'}, {'start': 168, 'end': 172, 'tag': 'NFT'}]}"
2022-01-04T03:12:19.000Z,AbstractApeYC,"Some recent Ape happening!

#bayc #boredapeyachtclub #boredape #boredapeyc #nfts #nft #nftcollector #NFTCommunity #NFTcollectibles #NFTcollectible #NFTcollectables #nftcollectors #NFTartists #nftart
https://t.co/Dtz7btynbG",en,0,0,0,0,1478202607508365313,1439072543068073984,1478202607508365313,nan,nan,"{'urls': [{'start': 199, 'end': 222, 'url': 'https://t.co/Dtz7btynbG', 'expanded_url': 'https://twitter.com/boredapebot/status/1478197451714670594', 'display_url': 'twitter.com/boredapebot/st…'}], 'hashtags': [{'start': 28, 'end': 33, 'tag': 'bayc'}, {'start': 34, 'end': 52, 'tag': 'boredapeyachtclub'}, {'start': 53, 'end': 62, 'tag': 'boredape'}, {'start': 63, 'end': 74, 'tag': 'boredapeyc'}, {'start': 75, 'end': 80, 'tag': 'nfts'}, {'start': 81, 'end': 85, 'tag': 'nft'}, {'start': 86, 'end': 99, 'tag': 'nftcollector'}, {'start': 100, 'end': 113, 'tag': 'NFTCommunity'}, {'start': 114, 'end': 130, 'tag': 'NFTcollectibles'}, {'start': 131, 'end': 146, 'tag': 'NFTcollectible'}, {'start': 147, 'end': 163, 'tag': 'NFTcollectables'}, {'start': 164, 'end': 178, 'tag': 'nftcollectors'}, {'start': 179, 'end': 190, 'tag': 'NFTartists'}, {'start': 191, 'end': 198, 'tag': 'nftart'}]}"
2022-01-04T03:12:17.000Z,Whiskeytango999,"New addition to the collection @BoredApeYC  
Let's Go!!! looking forward to the new year ! gonna be wild one again 

#BAYC #BoredApeYachtClub #BoredApe #BoredApes #Apefollowape #APES https://t.co/yOxo2xfjuR",en,2,5,22,0,1478202597471313924,810624577621622785,1478202597471313924,nan,nan,"{'mentions': [{'start': 31, 'end': 42, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'urls': [{'start': 183, 'end': 206, 'url': 'https://t.co/yOxo2xfjuR', 'expanded_url': 'https://twitter.com/Whiskeytango999/status/1478202597471313924/photo/1', 'display_url': 'pic.twitter.com/yOxo2xfjuR'}], 'hashtags': [{'start': 117, 'end': 122, 'tag': 'BAYC'}, {'start': 123, 'end': 141, 'tag': 'BoredApeYachtClub'}, {'start': 142, 'end': 151, 'tag': 'BoredApe'}, {'start': 152, 'end': 162, 'tag': 'BoredApes'}, {'start': 163, 'end': 176, 'tag': 'Apefollowape'}, {'start': 177, 'end': 182, 'tag': 'APES'}]}"
2022-01-04T03:11:11.000Z,duckingcubes,"Ducking Cube #0015 Minted
Day 15

https://t.co/3JovxdrAR4

#NFT #BoredApeYachtClub #apefollowape #cryptopunks #AVAX #BAYC #ETH #Ethereum #cryptoart #APENFT #Airdrops #BNB  #BSC  #DAO #hashmasks #nftcollector #bytesnft #NFTGiveaway #nftart #collectible #investing #Collectibles https://t.co/HrBgmrAmSg",en,1,0,4,0,1478202318978002950,2223037968,1478202318978002950,nan,nan,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/3JovxdrAR4', 'expanded_url': 'https://opensea.io/assets/0x495f947276749ce646f68ac8c248420045cb7b5e/752787567948137330023780282142432274257879153869847385937715825496320638977', 'display_url': 'opensea.io/assets/0x495f9…'}, {'start': 277, 'end': 300, 'url': 'https://t.co/HrBgmrAmSg', 'expanded_url': 'https://twitter.com/duckingcubes/status/1478202318978002950/video/1', 'display_url': 'pic.twitter.com/HrBgmrAmSg'}], 'hashtags': [{'start': 59, 'end': 63, 'tag': 'NFT'}, {'start': 64, 'end': 82, 'tag': 'BoredApeYachtClub'}, {'start': 83, 'end': 96, 'tag': 'apefollowape'}, {'start': 97, 'end': 109, 'tag': 'cryptopunks'}, {'start': 110, 'end': 115, 'tag': 'AVAX'}, {'start': 116, 'end': 121, 'tag': 'BAYC'}, {'start': 122, 'end': 126, 'tag': 'ETH'}, {'start': 127, 'end': 136, 'tag': 'Ethereum'}, {'start': 137, 'end': 147, 'tag': 'cryptoart'}, {'start': 148, 'end': 155, 'tag': 'APENFT'}, {'start': 156, 'end': 165, 'tag': 'Airdrops'}, {'start': 166, 'end': 170, 'tag': 'BNB'}, {'start': 172, 'end': 176, 'tag': 'BSC'}, {'start': 178, 'end': 182, 'tag': 'DAO'}, {'start': 183, 'end': 193, 'tag': 'hashmasks'}, {'start': 194, 'end': 207, 'tag': 'nftcollector'}, {'start': 208, 'end': 217, 'tag': 'bytesnft'}, {'start': 218, 'end': 230, 'tag': 'NFTGiveaway'}, {'start': 231, 'end': 238, 'tag': 'nftart'}, {'start': 239, 'end': 251, 'tag': 'collectible'}, {'start': 252, 'end': 262, 'tag': 'investing'}, {'start': 263, 'end': 276, 'tag': 'Collectibles'}]}"
2022-01-04T03:08:09.000Z,thatnft_,Y’all missing out on #wastedwhales         join the disc before it’s too late !! https://t.co/QMmd9FD1LF #NFT #Auction #BTCUSD #cryptotrading #BoredApeYachtClub,en,1,0,3,0,1478201555941744641,1461967303474565121,1478201555941744641,nan,nan,"{'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/QMmd9FD1LF', 'expanded_url': 'https://discord.gg/uQ6T9gP3m2', 'display_url': 'discord.gg/uQ6T9gP3m2'}], 'hashtags': [{'start': 21, 'end': 34, 'tag': 'wastedwhales'}, {'start': 105, 'end': 109, 'tag': 'NFT'}, {'start': 110, 'end': 118, 'tag': 'Auction'}, {'start': 119, 'end': 126, 'tag': 'BTCUSD'}, {'start': 127, 'end': 141, 'tag': 'cryptotrading'}, {'start': 142, 'end': 160, 'tag': 'BoredApeYachtClub'}]}"
2022-01-04T03:08:06.000Z,BabyApeBoneYS,"PUBLIC MINT IS LIVE🎉
https://t.co/txCKKorZhk

You missed Bored Ape. You Missed Wicked Ape. Don't miss out on BABYS

More info: https://t.co/6KM6hQkvnT

JOIN DISCORD: https://t.co/h9hCFP9flD

#BABYS #BoredApe #MutantApe #matic #wickedapeboneclub #boredapeyachtclub #nft #opensea https://t.co/EmLTC3s3aK",en,0,0,0,0,1478201542482141187,1477094053686616192,1478201542482141187,nan,nan,"{'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/txCKKorZhk', 'expanded_url': 'http://www.babyapeboneyachtsociety.com/', 'display_url': 'babyapeboneyachtsociety.com'}, {'start': 127, 'end': 150, 'url': 'https://t.co/6KM6hQkvnT', 'expanded_url': 'https://lnk.bio/BabyApeBoneYS', 'display_url': 'lnk.bio/BabyApeBoneYS', 'images': [{'url': 'https://pbs.twimg.com/news_img/1480103566673006594/C-22DAYJ?format=png&name=orig', 'width': 512, 'height': 512}, {'url': 'https://pbs.twimg.com/news_img/1480103566673006594/C-22DAYJ?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Baby Ape Bone Yacht Society', 'unwound_url': 'https://lnk.bio/BabyApeBoneYS'}, {'start': 166, 'end': 189, 'url': 'https://t.co/h9hCFP9flD', 'expanded_url': 'https://discord.gg/hwJnWve98w', 'display_url': 'discord.gg/hwJnWve98w'}, {'start': 278, 'end': 301, 'url': 'https://t.co/EmLTC3s3aK', 'expanded_url': 'https://twitter.com/BabyApeBoneYS/status/1478201542482141187/photo/1', 'display_url': 'pic.twitter.com/EmLTC3s3aK'}], 'hashtags': [{'start': 191, 'end': 197, 'tag': 'BABYS'}, {'start': 198, 'end': 207, 'tag': 'BoredApe'}, {'start': 208, 'end': 218, 'tag': 'MutantApe'}, {'start': 219, 'end': 225, 'tag': 'matic'}, {'start': 226, 'end': 244, 'tag': 'wickedapeboneclub'}, {'start': 245, 'end': 263, 'tag': 'boredapeyachtclub'}, {'start': 264, 'end': 268, 'tag': 'nft'}, {'start': 269, 'end': 277, 'tag': 'opensea'}]}"
2022-01-04T03:05:33.000Z,Misk_one1,Proud to be a @BoredApeYC member today and everyday since 1st June 2021 #NFT #BoredApeYachtClub https://t.co/bfeYpPx4cZ,en,1,28,119,0,1478200903396208642,953268299005136897,1478200903396208642,nan,nan,"{'mentions': [{'start': 14, 'end': 25, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/bfeYpPx4cZ', 'expanded_url': 'https://twitter.com/Misk_one1/status/1478200903396208642/photo/1', 'display_url': 'pic.twitter.com/bfeYpPx4cZ'}], 'hashtags': [{'start': 72, 'end': 76, 'tag': 'NFT'}, {'start': 77, 'end': 95, 'tag': 'BoredApeYachtClub'}]}"
2022-01-04T03:04:04.000Z,b1tsnbl0cks,@BoredApeYC You guys looking to change someone’s life? I would love one of your #BoredApeYachtClub #nft? “You miss 100% of the shots you don’t take.” #viral #NFT #NFTCommmunity #please,en,0,0,4,0,1478200527938895873,1477617884637577216,1478200527938895873,1381699264011771906,nan,"{'mentions': [{'start': 0, 'end': 11, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'hashtags': [{'start': 80, 'end': 98, 'tag': 'BoredApeYachtClub'}, {'start': 99, 'end': 103, 'tag': 'nft'}, {'start': 150, 'end': 156, 'tag': 'viral'}, {'start': 157, 'end': 161, 'tag': 'NFT'}, {'start': 162, 'end': 176, 'tag': 'NFTCommmunity'}, {'start': 177, 'end': 184, 'tag': 'please'}]}"
2022-01-04T03:02:01.000Z,Me123ntt,"👑 #NFTGiveaway 👑

One dope Bored Ape Crypto Paint #NFTs 🚀
🔥
Entry:
✅Follow @me123ntt
✅Like♥, Rt🔃 +Tag 3

#NFTCommunity #NFTGiveaway  #NFTs #nftcollector #NFTartist  
#BoredApeYachtClub #Giveaway https://t.co/xi8GvU4Oj9 https://t.co/gNXr0TS9ca",en,6,6,13,5,1478200011586678789,1476893269967908864,1478200011586678789,nan,nan,"{'mentions': [{'start': 75, 'end': 84, 'username': 'Me123ntt', 'id': '1476893269967908864'}], 'urls': [{'start': 195, 'end': 218, 'url': 'https://t.co/xi8GvU4Oj9', 'expanded_url': 'https://twitter.com/harry_nft2/status/1476851647259287553/photo/1', 'display_url': 'pic.twitter.com/xi8GvU4Oj9'}, {'start': 219, 'end': 242, 'url': 'https://t.co/gNXr0TS9ca', 'expanded_url': 'https://twitter.com/Me123ntt/status/1477262491696582656/photo/1', 'display_url': 'pic.twitter.com/gNXr0TS9ca'}], 'hashtags': [{'start': 2, 'end': 14, 'tag': 'NFTGiveaway'}, {'start': 50, 'end': 55, 'tag': 'NFTs'}, {'start': 105, 'end': 118, 'tag': 'NFTCommunity'}, {'start': 119, 'end': 131, 'tag': 'NFTGiveaway'}, {'start': 133, 'end': 138, 'tag': 'NFTs'}, {'start': 139, 'end': 152, 'tag': 'nftcollector'}, {'start': 153, 'end': 163, 'tag': 'NFTartist'}, {'start': 166, 'end': 184, 'tag': 'BoredApeYachtClub'}, {'start': 185, 'end': 194, 'tag': 'Giveaway'}]}"
